employeeTotal,employeeTotalM,sepEmp,sepEmpM,retEmpPerc,retEmpPercM,perPopEmp,perPopSepEmp,JurisdictionName,PostalAbbreviation,ProfileYear,FIPSCode,HHSRegion,Participation,REGION,GovClassification,governance,structure,size,density,regularPositionTotal,regularFTETotal,tempEmployeeTotal,tempFTETotal,positionTotal,fteTotal,positionsLHD,positionsRHD,positionsSHDCent,positionsSHDOut,workforceDevDir,vacPositions,vacPerc,perPopFTE,perPopVacPositions,attritionType,attritionYear,attritionCause,attritionValue,attritionNumerator,attritionDenominator,JurisdictionType,FYPop,turnoverRateM,turnoverRate,perPopQuarEmp,perPopQuarEmpLabel,turnoverRateQuar,turnoverRateQuarLabel,perPopQuarSepEmp,perPopQuarSepEmpLabel,retEmpPercQuar,perPopEmpN,perPopSepEmpN,turnoverRateN,retEmpPercN
,0,,0,,1,,0.569950478,Kentucky,KY,2012,21,4,Completed Profile Survey,South,Shared,Shared/Largely Shared,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,478,470,,,478,470,,,376,,Yes,37,7.740585774,10.71506899,0.843526708,Employees,2010,Separated,,,,1,4348181,1,,,,,,1,1 (0.6 - 1.6),,,,,
,1,208,0,,1,,4.44860016,Missouri,MO,2012,29,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,,1815.85,,,,1815.85,,819,875,,No,76,,30.14175597,1.261543329,Employees,2010,Separated,,208,,1,5995974,1,,,,,,3,3 (4 - 7.4),,,,,
,0,38,0,,1,,1.736855778,New Hampshire,NH,2012,33,1,Completed Profile Survey,New England,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,318,244,,,318,244,,,,,No,10,3.144654088,18.42577434,0.755154686,Employees,2010,Separated,,38,,1,1316762,1,,,,,,2,2 (1.6 - 4),,,,,
,0,54,0,,1,,1.040247839,Iowa,IA,2012,19,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,470,410,,,470,410,,,,,No,2,0.425531915,13.32817544,0.06501549,Employees,2010,Separated,,54,,1,3050745,1,,,,,,1,1 (0.6 - 1.6),,,,,
,1,84,0,,1,,1.928358439,Washington,WA,2012,53,10,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,,1649.76,,,,1649.76,,285,1279,,Yes,25,,23.91976405,0.362473391,Employees,2010,Separated,,84,,1,6742830,1,,,,,,2,2 (1.6 - 4),,,,,
,1,32,0,,1,,3.464562422,Maine,ME,2012,23,1,Completed Profile Survey,New England,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,,387,,,,387,,,,,Yes,21,,29.14751429,1.581648062,Employees,2010,Separated,,32,,1,1327629,1,,,,,,2,2 (1.6 - 4),,,,,
,0,293,0,,1,,4.752549761,Virginia,VA,2012,51,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,4044,3750.23,,,4044,3750.23,2699,278,810,,No,52,1.285855589,45.81787838,0.635302282,Employees,2010,Separated,,293,,1,8023699,1,,,,,,3,3 (4 - 7.4),,,,,
,1,2288,0,,1,,13.5352062,Florida,FL,2012,12,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,,15026,,,,15026,9720,,3722,,Yes,50,,77.86370918,0.259096597,Employees,2010,Separated,,2288,,1,18845537,1,,,,,,4,4 (7.4 - 35.7),,,,,
,0,33,0,,1,,0.778002141,Michigan,MI,2012,26,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,487,487,,,487,487,21,,487,,Yes,25,5.133470226,4.920610944,0.252598098,Employees,2010,Separated,,33,,1,9877510,1,,,,,,1,1 (0.6 - 1.6),,,,,
,0,61,0,,1,,7.437923332,South Dakota,SD,2012,46,8,Completed Profile Survey,Mountain/Midwest,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,462,411.2,,,462,411.2,,,176,,No,8,1.731601732,49.330227,0.959732043,Employees,2010,Separated,,61,,1,816166,1,,,,,,4,4 (7.4 - 35.7),,,,,
,1,269,0,,1,,4.53248947,Massachusetts,MA,2012,25,1,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,3063,2932.15,,,3063,2932.15,,181,,,No,,,44.00642053,,Employees,2010,Separated,,269,,1,6566307,1,,,,,,3,3 (4 - 7.4),,,,,
,0,355,0,,1,,10.80563275,Arkansas,AR,2012,5,6,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,2729,2636,,,2729,2636,1887,,700,,Yes,25,0.916086479,89.29043237,0.846836422,Employees,2010,Separated,,355,,1,2921964,1,,,,,,4,4 (7.4 - 35.7),,,,,
,0,98,0,,1,,5.995999663,Kansas,KS,2012,20,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,393,385.95,,,393,385.95,12,54,339,,No,9,2.290076336,13.37662468,0.311930618,Employees,2010,Separated,,98,,1,2858190,1,,,,,,3,3 (4 - 7.4),,,,,
,1,,1,,1,,,Nevada,NV,2012,32,9,Did not complete Profile Survey,West,Largely Decentralized,Decentralized/Largely Decentralized,,2 million to 10 million,20 - 100 people per square mile,,,,,,,,,,,,,,,,Employees,2010,Separated,,,,1,2702405,1,,,,,,,,,,,,
,1,,1,,1,,,Commonwealth of the Northern Mariana Islands,MP,2012,69,9,Did not complete Profile Survey,West,Island Area,Island Area,,Less than 2 million,100.1 - 500 people per square mile,,,,,,,,,,,,,,,,Employees,2010,Separated,,,,2,54000,1,,,,,,,,,,,,
,1,266,0,,1,,4.668207887,Arizona,AZ,2012,4,9,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,,1647,,,,1647,,,1640,,Yes,144,,25.12594245,2.196803712,Employees,2010,Separated,,266,,1,6407172,1,,,,,,3,3 (4 - 7.4),,,,,
,1,271,0,,1,,6.769682124,Alabama,AL,2012,1,4,Completed Profile Survey,South,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,,4129,,,,4129,1708,363,1026,,Yes,1,,85.74238494,0.020765896,Employees,2010,Separated,,271,,1,4785437,1,,,,,,3,3 (4 - 7.4),,,,,
,0,65,0,,1,,1.6925059,Minnesota,MN,2012,27,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1509,1440,,,1509,1440,,207,1302,,Yes,96,6.361829026,26.78251095,1.78550073,Employees,2010,Separated,,65,,1,5310828,1,,,,,,2,2 (1.6 - 4),,,,,
,0,120,0,,1,,2.156720793,Indiana,IN,2012,18,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,797,792,,,797,792,20,196,581,,No,39,4.893350063,12.11434658,0.596539794,Employees,2010,Separated,,120,,1,6490432,1,,,,,,2,2 (1.6 - 4),,,,,
,1,,1,,1,,,U.S. Virgin Islands,VI,2012,78,2,Did not complete Profile Survey,New England,Island Area,Island Area,,Less than 2 million,More than 500 people per square mile,,,,,,,,,,,,,,,,Employees,2010,Separated,,,,2,106000,1,,,,,,,,,,,,
,1,,1,,1,,,South Carolina,SC,2012,45,4,Did not complete Profile Survey,South,Centralized,Centralized/Largely Centralized,,2 million to 10 million,100.1 - 500 people per square mile,,,,,,,,,,,,,,,,Employees,2010,Separated,,,,1,4635649,1,,,,,,,,,,,,
,0,71,0,,1,,7.21170394,Delaware,DE,2012,10,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,857.5,629.5,,,857.5,629.5,,,225,,Yes,55,6.413994169,68.78435803,6.009753283,Employees,2010,Separated,,71,,1,899593,1,,,,,,3,3 (4 - 7.4),,,,,
,1,,1,,1,,,Montana,MT,2012,30,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,Less than 20 people per square mile,199,191.95,,,199,191.95,,,,,Yes,,,19.12265898,,Employees,2010,Separated,,,,1,990697,1,,,,,,,,,,,,
,1,87,0,,1,,1.335356027,Connecticut,CT,2012,9,1,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,,797.96,,,,797.96,11,,767.96,,No,35,,22.19918115,0.973697103,Employees,2010,Separated,,87,,1,3579114,1,,,,,,1,1 (0.6 - 1.6),,,,,
,0,,1,,1,,,New York,NY,2012,36,2,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,3306,3127,,,3306,3127,,849,2457,,Yes,150,4.537205082,15.97614502,0.766364487,Employees,2010,Separated,,,,1,19399878,1,,,,,,,,,,,,
,0,162,0,,1,,2.542056104,Colorado,CO,2012,8,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,1337,1272,,,1337,1272,,25,,,No,5,0.373971578,24.496177,0.096290004,Employees,2010,Separated,,162,,1,5047349,1,,,,,,2,2 (1.6 - 4),,,,,
,1,,1,,1,,,Marshall Islands,MH,2012,68,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,More than 500 people per square mile,535,535,,,535,535,,,,,,,,1028.846154,,Employees,2010,Separated,,,,2,53000,1,,,,,,,,,,,,
,1,,1,,1,,,Guam,GU,2012,66,9,Completed Profile Survey,West,Island Area,Island Area,Freestanding/independent,Less than 2 million,More than 500 people per square mile,142,142,,,142,142,59,,83,,,,,85.54216868,,Employees,2010,Separated,,,,2,165000,1,,,,,,,,,,,,
,0,109,0,,1,,1.082352008,Ohio,OH,2012,39,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,1159,1145.5,,,1159,1145.5,,223,1005,,Yes,68,5.867126834,9.918673802,0.588799492,Employees,2010,Separated,,109,,1,11539336,1,,,,,,1,1 (0.6 - 1.6),,,,,
,0,381,0,,1,,0.848511679,California,CA,2012,6,9,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,,More than 10 million,100.1 - 500 people per square mile,3514,3313,,,3514,3313,,1817,1697,,Yes,645.48,18.36881047,8.730183827,1.700923349,Employees,2010,Separated,,381,,1,37319502,1,,,,,,1,1 (0.6 - 1.6),,,,,
,0,40,0,,1,,6.388857832,Vermont,VT,2012,50,1,Completed Profile Survey,New England,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,538,445,,,538,445,,184,354,,No,24,4.460966543,71.07604338,3.833314699,Employees,2010,Separated,,40,,1,625879,1,,,,,,3,3 (4 - 7.4),,,,,
,1,116,0,,1,,5.870086899,West Virginia,WV,2012,54,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,681,651,,,681,651,,95,556,,Yes,,,35.05895937,,Employees,2010,Separated,,116,,1,1854239,1,,,,,,3,3 (4 - 7.4),,,,,
,0,180,0,,1,,1.575529999,Georgia,GA,2012,13,4,Completed Profile Survey,South,Shared,Shared/Largely Shared,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,1009,1001,,,1009,1001,,182,739,,Yes,20,1.982160555,10.10965083,0.201991026,Employees,2010,Separated,,180,,1,9711881,1,,,,,,1,1 (0.6 - 1.6),,,,,
,1,215,0,,1,,4.245496288,Tennessee,TN,2012,47,4,Completed Profile Survey,South,Mixed,Mixed,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,3050,3046,,,3050,3046,1097,738,1211,,Yes,,,47.19628355,,Employees,2010,Separated,,215,,1,6355311,1,,,,,,3,3 (4 - 7.4),,,,,
,1,,1,,1,,,Puerto Rico,PR,2012,72,2,Did not complete Profile Survey,New England,Island Area,Island Area,,2 million to 10 million,More than 500 people per square mile,,,,,,,,,,,,,,,,Employees,2010,Separated,,,,2,3718000,1,,,,,,,,,,,,
,0,86,0,,1,,0.961545186,Wisconsin,WI,2012,55,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,421,394.45,,,421,394.45,,21.85,372.6,,Yes,31,7.363420428,6.896027245,0.541961832,Employees,2010,Separated,,86,,1,5690475,1,,,,,,1,1 (0.6 - 1.6),,,,,
,1,409,0,,1,,3.803544121,Louisiana,LA,2012,22,6,Completed Profile Survey,South,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,1157,1157,,,1157,1157,,,,,Yes,,,25.14686027,,Employees,2010,Separated,,409,,1,4544532,1,,,,,,2,2 (1.6 - 4),,,,,
,0,31,0,,1,,1.629762982,Idaho,ID,2012,16,10,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,Less than 20 people per square mile,225.5,213.5,,,225.5,213.5,,,213.5,,,10,4.4345898,13.38286141,0.626831916,Employees,2010,Separated,,31,,1,1570746,1,,,,,,2,2 (1.6 - 4),,,,,
,0,1236,0,,1,,16.91865727,Maryland,MD,2012,24,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Largely Shared,Shared/Largely Shared,Under an umbrella,2 million to 10 million,More than 500 people per square mile,8360,8246,,,8360,8246,2367,99,2206,,I don't know,76,0.909090909,140.071534,1.29098188,Employees,2010,Separated,,1236,,1,5788645,1,,,,,,4,4 (7.4 - 35.7),,,,,
,0,139,0,,1,,7.743023393,Hawaii,HI,2012,15,9,Completed Profile Survey,West,Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,100.1 - 500 people per square mile,2652,2593,,,2652,2593,,,2198,,No,23.6,0.889894419,185.9042561,1.691994001,Employees,2010,Separated,,139,,1,1363963,1,,,,,,4,4 (7.4 - 35.7),,,,,
,0,52,0,,1,,8.189956593,District of Columbia,DC,2012,11,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,More than 500 people per square mile,815,798,,,815,798,,,,,No,71,8.711656442,125.6843339,11.18244073,Employees,2010,Separated,,52,,1,605226,1,,,,,,4,4 (7.4 - 35.7),,,,,
,0,167,0,,1,,1.550859011,Pennsylvania,PA,2012,42,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Mixed,Mixed,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,1255,1255,,,1255,1255,,712,543,,No,55,4.38247012,9.829939694,0.43079417,Employees,2010,Separated,,167,,1,12711160,1,,,,,,1,1 (0.6 - 1.6),,,,,
,0,187,0,,1,,1.969336608,North Carolina,NC,2012,37,4,Completed Profile Survey,South,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,1840,1827.91,,,1840,1827.91,,791,,,No,272,14.7826087,18.7488025,2.789893529,Employees,2010,Separated,,187,,1,9574323,1,,,,,,2,2 (1.6 - 4),,,,,
,0,62,0,,1,,7.437923332,South Dakota,SD,2012,46,8,Completed Profile Survey,Mountain/Midwest,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,462,411.2,,,462,411.2,,,176,,No,8,1.731601732,49.330227,0.959732043,Employees,2011,Separated,,62,,1,823579,1,,,,,,4,4 (7.4 - 35.7),,,,,
,0,66,0,,1,,7.21170394,Delaware,DE,2012,10,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,857.5,629.5,,,857.5,629.5,,,225,,Yes,55,6.413994169,68.78435803,6.009753283,Employees,2011,Separated,,66,,1,907381,1,,,,,,3,3 (4 - 7.4),,,,,
,1,326,0,,1,,6.769682124,Alabama,AL,2012,1,4,Completed Profile Survey,South,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,,4129,,,,4129,1708,363,1026,,Yes,1,,85.74238494,0.020765896,Employees,2011,Separated,,326,,1,4799069,1,,,,,,3,3 (4 - 7.4),,,,,
,0,322,0,,1,,0.848511679,California,CA,2012,6,9,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,,More than 10 million,100.1 - 500 people per square mile,3514,3313,,,3514,3313,,1817,1697,,Yes,645.48,18.36881047,8.730183827,1.700923349,Employees,2011,Separated,,322,,1,37638369,1,,,,,,1,1 (0.6 - 1.6),,,,,
,1,109,0,,1,,5.870086899,West Virginia,WV,2012,54,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,681,651,,,681,651,,95,556,,Yes,,,35.05895937,,Employees,2011,Separated,,109,,1,1856301,1,,,,,,3,3 (4 - 7.4),,,,,
,1,,1,,1,,,Commonwealth of the Northern Mariana Islands,MP,2012,69,9,Did not complete Profile Survey,West,Island Area,Island Area,,Less than 2 million,100.1 - 500 people per square mile,,,,,,,,,,,,,,,,Employees,2011,Separated,,,,2,53000,1,,,,,,,,,,,,
,0,319,0,,1,,10.80563275,Arkansas,AR,2012,5,6,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,2729,2636,,,2729,2636,1887,,700,,Yes,25,0.916086479,89.29043237,0.846836422,Employees,2011,Separated,,319,,1,2940667,1,,,,,,4,4 (7.4 - 35.7),,,,,
,0,125,0,,1,,1.082352008,Ohio,OH,2012,39,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,1159,1145.5,,,1159,1145.5,,223,1005,,Yes,68,5.867126834,9.918673802,0.588799492,Employees,2011,Separated,,125,,1,11544663,1,,,,,,1,1 (0.6 - 1.6),,,,,
,1,46,0,,1,,3.464562422,Maine,ME,2012,23,1,Completed Profile Survey,New England,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,,387,,,,387,,,,,Yes,21,,29.14751429,1.581648062,Employees,2011,Separated,,46,,1,1328284,1,,,,,,2,2 (1.6 - 4),,,,,
,1,2612,0,,1,,13.5352062,Florida,FL,2012,12,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,,15026,,,,15026,9720,,3722,,Yes,50,,77.86370918,0.259096597,Employees,2011,Separated,,2612,,1,19053237,1,,,,,,4,4 (7.4 - 35.7),,,,,
,0,108,0,,1,,7.743023393,Hawaii,HI,2012,15,9,Completed Profile Survey,West,Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,100.1 - 500 people per square mile,2652,2593,,,2652,2593,,,2198,,No,23.6,0.889894419,185.9042561,1.691994001,Employees,2011,Separated,,108,,1,1379329,1,,,,,,4,4 (7.4 - 35.7),,,,,
,0,109,0,,1,,1.232342733,New Jersey,NJ,2012,34,2,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,1211,1208,,,1211,1208,,59,1149,,No,20,1.651527663,13.65752314,0.226117933,Employees,2011,Separated,,109,,1,8828117,1,,,,,,1,1 (0.6 - 1.6),,,,,
,1,,1,,1,,,Guam,GU,2012,66,9,Completed Profile Survey,West,Island Area,Island Area,Freestanding/independent,Less than 2 million,More than 500 people per square mile,142,142,,,142,142,59,,83,,,,,85.54216868,,Employees,2011,Separated,,,,2,166000,1,,,,,,,,,,,,
,0,77,0,,1,,0.778002141,Michigan,MI,2012,26,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,487,487,,,487,487,21,,487,,Yes,25,5.133470226,4.920610944,0.252598098,Employees,2011,Separated,,77,,1,9882412,1,,,,,,1,1 (0.6 - 1.6),,,,,
,0,91,0,,1,,1.6925059,Minnesota,MN,2012,27,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1509,1440,,,1509,1440,,207,1302,,Yes,96,6.361829026,26.78251095,1.78550073,Employees,2011,Separated,,91,,1,5346143,1,,,,,,2,2 (1.6 - 4),,,,,
,0,132,0,,1,,2.542056104,Colorado,CO,2012,8,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,1337,1272,,,1337,1272,,25,,,No,5,0.373971578,24.496177,0.096290004,Employees,2011,Separated,,132,,1,5121108,1,,,,,,2,2 (1.6 - 4),,,,,
,1,48,0,,1,,1.335356027,Connecticut,CT,2012,9,1,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,,797.96,,,,797.96,11,,767.96,,No,35,,22.19918115,0.973697103,Employees,2011,Separated,,48,,1,3588283,1,,,,,,1,1 (0.6 - 1.6),,,,,
