Source,JurisdictionName,PostalAbbreviation,ProfileYear,FIPSCode,JurisdictionType,HHSRegion,Participation,region,GovClassification,governance,structure,size,density,employeeTotal,positionTotal,regularPositionTotal,tempEmployeeTotal,fteTotal,regularFTETotal,tempFTETotal,positionsLHD,positionsRHD,positionsSHDCent,positionsSHDOut,workforceDevDir,directorFTE,vacPositions,vacPerc,sepEmp,turnoverRate,perPopFTE,perPopEmp,perPopVacPositions,perPopSepEmp,perPopQuarEmp,perPopQuarFTE,perPopQuarVacPositions,vacPercQuar,vacPercQuarLabel,turnoverRateQuar,turnoverRateQuarLabel,perPopQuarSepEmp,perPopQuarSepEmpLabel,directorFTEQuar,occupationFunction,occupationClassification,positionType,occupationDataFlag,rawOccupationFTE,perPopOccupationFTE,rawFTEQuar,rawFTEQuarLabel,perPopOccFTEQuar,perPopOccFTEQuarLabel,PYPop,tempEmpRate,perPopQuarEmpLabel,perPopQuarFTELabel,perPopQuarVacPositionsLabel,tempEmpTotalQuar,tempEmpTotalQuarLabel,tempEmpRateQuar,tempEmpRateQuarLabel,rawOccupationFTEM,perPopOccupationFTEM,perPopFTEN,perPopEmpN,perPopVacPositionsN,perPopSepEmpN,vacPercN,rawOccFTEN,perPopOccFTEN,tempEmpRateN
regularFTE_Admin,U.S. Virgin Islands,VI,2019,78,Island Areas,2,Completed Profile Survey,New England,Island Area,Island Area,Freestanding/independent,Less than 2 million,More than 500 people per square mile,350,401,401,,401,401,,,,,,No,,51,12.71820449,38,1.085714286,397.029703,346.5346535,50.49504951,37.62376238,4,4,4,4,4 (12.4% - 24.8%),2,2 (1 - 1.3),4,4 (10.4 - 250),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,50,49.5049505,1,1 (2 - 75),4,4 (11.2 - 138.9),101000,,4 (60.6 - 1220),4 (61.7 - 700),4 (5 - 242),,,,,0,0,,,,,,,,
regularFTE_Admin,Illinois,IL,2019,17,All States,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,1159,1199,1169,30,1169,1169,,0,610,20,773,No,,10,0.855431993,,,9.225193443,9.146278187,0.078915256,,1,1,1,1,1 (0.7% - 4.8%),,,,,,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,129,1.018006804,2,2 (75 - 148),1,1 (0.5 - 2.4),12671821,0.258843831,1 (4.3 - 15.6),1 (5.2 - 15.9),1 (0.1 - 0.9),1,1 (0 - 1.1),1,1 (0 - 0.5),0,0,,,,,,,,
regularFTE_Admin,District of Columbia,DC,2019,11,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,More than 500 people per square mile,627,663,663,,575,575,,,,,,Yes,,36,5.429864253,64,1.020733652,81.47372508,88.84178369,5.100963657,9.068379835,4,4,4,2,2 (4.9% - 6.9%),1,1 (0.1 - 1),3,3 (4.8 - 10.4),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,,,,,,,705749,,4 (60.6 - 1220),4 (61.7 - 700),4 (5 - 242),,,,,1,1,,,,,,,,
regularFTE_Admin,Hawaii,HI,2019,15,All States,9,Completed Profile Survey,West,Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,100.1 - 500 people per square mile,2688,3510,2827,683,2761,2761,,3510,0,3510,0,No,,139,4.91687301,147,0.546875,195.0035031,189.8476699,9.817271618,10.38229445,4,4,4,2,2 (4.9% - 6.9%),1,1 (0.1 - 1),4,4 (10.4 - 250),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,615,43.43612982,4,4 (325 - 2073.8),4,4 (11.2 - 138.9),1415872,2.540922619,4 (60.6 - 1220),4 (61.7 - 700),4 (5 - 242),4,4 (7.5 - 596),4,4 (2.1 - 8.7),0,0,,,,,,,,
regularFTE_Admin,Michigan,MI,2019,26,All States,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,428,885,511,374,515,515,,0,0,539,31,No,,83,16.24266145,36,0.841121495,5.156777553,4.285632607,0.831092305,0.360473771,1,1,1,4,4 (12.4% - 24.8%),1,1 (0.1 - 1),1,1 (0.2 - 1.8),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,162,1.622131968,3,3 (148 - 325),1,1 (0.5 - 2.4),9986857,8.738317757,1 (4.3 - 15.6),1 (5.2 - 15.9),1 (0.1 - 0.9),3,3 (2.2 - 7.5),4,4 (2.1 - 8.7),0,0,,,,,,,,
regularFTE_Admin,Puerto Rico,PR,2019,72,Island Areas,2,Completed Profile Survey,New England,Island Area,Island Area,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,,5009,3823,1186,3787,3787,,,,,,No,,,,159,,115.0015184,,,4.82842393,,4,,,,,,3,3 (4.8 - 10.4),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,1181,35.86395384,4,4 (325 - 2073.8),4,4 (11.2 - 138.9),3293000,,,4 (61.7 - 700),,4,4 (7.5 - 596),,,0,0,,,,,,,,
regularFTE_Admin,Ohio,OH,2019,39,All States,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,883,1131,1049,82,1044.5,1044.5,,0,72,895,166,Yes,,166,15.82459485,135,1.528878822,8.935675116,7.554046077,1.420126443,1.154922107,1,1,2,4,4 (12.4% - 24.8%),3,3 (1.3 - 1.7),1,1 (0.2 - 1.8),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,253,2.164409578,3,3 (148 - 325),1,1 (0.5 - 2.4),11689100,0.928652322,1 (4.3 - 15.6),1 (5.2 - 15.9),2 (1 - 2.2),1,1 (0 - 1.1),3,3 (0.9 - 2),0,0,,,,,,,,
regularFTE_Admin,Iowa,IA,2019,19,All States,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,445,515,471,44,413,413,,0,0,471,0,Yes,,26,5.520169851,37,0.831460674,13.09004238,14.10428295,0.824070464,1.172715661,1,1,1,2,2 (4.9% - 6.9%),1,1 (0.1 - 1),1,1 (0.2 - 1.8),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,120,3.803402143,2,2 (75 - 148),2,2 (2.4 - 4.9),3155070,0.988764045,1 (4.3 - 15.6),1 (5.2 - 15.9),1 (0.1 - 0.9),2,2 (1.1 - 2.2),3,3 (0.9 - 2),0,0,,,,,,,,
regularFTE_Admin,North Dakota,ND,2019,38,All States,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,349,409,352,57,345.5,345.5,,0,0,409,0,Yes,,3,0.852272727,45,1.289398281,45.33751847,45.79679869,0.393668757,5.905031349,3,3,1,1,1 (0.7% - 4.8%),2,2 (1 - 1.3),3,3 (4.8 - 10.4),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,75.5,9.907330375,2,2 (75 - 148),3,3 (4.9 - 11.2),762062,1.633237822,3 (33.1 - 60.6),3 (36 - 61.7),1 (0.1 - 0.9),3,3 (2.2 - 7.5),3,3 (0.9 - 2),0,0,,,,,,,,
regularFTE_Admin,Missouri,MO,2019,29,All States,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1793,1933,1815,118,1697,1697,,,931,884,,Yes,,22,1.212121212,273,1.522587842,27.65001887,29.214192,0.358456344,4.448117355,2,2,1,1,1 (0.7% - 4.8%),3,3 (1.3 - 1.7),2,2 (1.8 - 4.8),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,249,4.057074071,3,3 (148 - 325),2,2 (2.4 - 4.9),6137428,0.658114891,2 (15.6 - 33),2 (15.9 - 35.9),1 (0.1 - 0.9),2,2 (1.1 - 2.2),2,2 (0.5 - 0.9),0,0,,,,,,,,
regularFTE_Admin,South Dakota,SD,2019,46,All States,8,Completed Profile Survey,Mountain/Midwest,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,451,501,477,24,318,318,,,,,,No,,26,5.450733753,62,1.374722838,35.94605379,50.98009516,2.93898553,7.00835011,3,2,3,2,2 (4.9% - 6.9%),3,3 (1.3 - 1.7),3,3 (4.8 - 10.4),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,40,4.5215162,1,1 (2 - 75),2,2 (2.4 - 4.9),884659,0.532150776,3 (33.1 - 60.6),2 (15.9 - 35.9),3 (2.3 - 5),3,3 (2.2 - 7.5),2,2 (0.5 - 0.9),0,0,,,,,,,,
regularFTE_Admin,Florida,FL,2019,12,All States,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,8328,14833,10959,3874,12471.2,12471.2,,10607.68,0,4996.9,0,Yes,,2631,24.00766493,3949,4.741834774,58.06570776,38.77503482,12.24989393,18.38648085,3,3,4,4,4 (12.4% - 24.8%),4,4 (1.8 - 4.7),4,4 (10.4 - 250),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,2073.75,9.655346837,4,4 (325 - 2073.8),3,3 (4.9 - 11.2),21477737,4.651777137,3 (33.1 - 60.6),3 (36 - 61.7),4 (5 - 242),4,4 (7.5 - 596),4,4 (2.1 - 8.7),0,0,,,,,,,,
regularFTE_Admin,Maryland,MD,2019,24,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Largely Shared,Shared/Largely Shared,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,7697,9770,7941,1829,7849.99,7849.99,,4156,4340,3042,0,Yes,,244,3.072660874,982,1.275821749,129.8446163,127.314049,4.035939712,16.24300327,4,4,3,1,1 (0.7% - 4.8%),2,2 (1 - 1.3),4,4 (10.4 - 250),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,1308.65,21.64603486,4,4 (325 - 2073.8),4,4 (11.2 - 138.9),6045680,2.376250487,4 (60.6 - 1220),4 (61.7 - 700),3 (2.3 - 5),4,4 (7.5 - 596),4,4 (2.1 - 8.7),0,0,,,,,,,,
regularFTE_Admin,Montana,MT,2019,30,All States,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,Less than 20 people per square mile,222,228,228,0,234.5,234.5,,0,0,228,0,Yes,,6,2.631578947,,,21.94094564,20.77138564,0.561388801,,2,2,1,1,1 (0.7% - 4.8%),,,,,,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,24.25,2.268946404,1,1 (2 - 75),1,1 (0.5 - 2.4),1068778,,2 (15.6 - 33),2 (15.9 - 35.9),1 (0.1 - 0.9),,,,,0,0,,,,,,,,
regularFTE_Admin,Arizona,AZ,2019,4,All States,9,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1186,1519,1394,125,1369,1369,,0,17,763,614,Yes,,208,14.92109039,307,2.588532884,18.80825975,16.2940804,2.857646478,4.217776292,2,2,3,4,4 (12.4% - 24.8%),4,4 (1.8 - 4.7),2,2 (1.8 - 4.8),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,75,1.030401374,1,1 (2 - 75),1,1 (0.5 - 2.4),7278717,1.053962901,2 (15.6 - 33),2 (15.9 - 35.9),3 (2.3 - 5),2,2 (1.1 - 2.2),3,3 (0.9 - 2),0,0,,,,,,,,
regularFTE_Admin,Colorado,CO,2019,8,All States,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1412,1572,1422,150,1388,1388,,0,0,1422,0,Yes,,10,0.703234881,191,1.352691218,24.10251138,24.51926951,0.173649218,3.316700054,2,2,1,1,1 (0.7% - 4.8%),3,3 (1.3 - 1.7),2,2 (1.8 - 4.8),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,109.873,1.907936047,2,2 (75 - 148),1,1 (0.5 - 2.4),5758736,1.062322946,2 (15.6 - 33),2 (15.9 - 35.9),1 (0.1 - 0.9),3,3 (2.2 - 7.5),3,3 (0.9 - 2),0,0,,,,,,,,
regularFTE_Admin,California,CA,2019,6,All States,9,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,More than 10 million,100.1 - 500 people per square mile,3457,3933,3933,,3779,3779,,0,1628,2305,0,Yes,,476,12.10272057,299,0.864911773,9.564129054,8.749191358,1.204690508,0.756727861,1,1,2,3,3 (6.9% - 12.4%),1,1 (0.1 - 1),1,1 (0.2 - 1.8),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,180,0.455555234,3,3 (148 - 325),1,1 (0.5 - 2.4),39512223,,1 (4.3 - 15.6),1 (5.2 - 15.9),2 (1 - 2.2),,,,,0,0,,,,,,,,
regularFTE_Admin,Connecticut,CT,2019,9,All States,1,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,648,727,688,39,678.89,678.89,,0,0,688,0,Yes,,40,5.813953488,41,0.632716049,19.04166481,18.1752549,1.121929315,1.149977547,2,2,2,2,2 (4.9% - 6.9%),1,1 (0.1 - 1),1,1 (0.2 - 1.8),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,142.63,4.000519453,2,2 (75 - 148),2,2 (2.4 - 4.9),3565287,0.601851852,2 (15.6 - 33),2 (15.9 - 35.9),2 (1 - 2.2),1,1 (0 - 1.1),2,2 (0.5 - 0.9),0,0,,,,,,,,
regularFTE_Admin,Arkansas,AR,2019,5,All States,6,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1967,2102,2050,52,1948,1948,,841,164,1045,0,Yes,,83,4.048780488,291,1.479410269,64.55024912,65.17984601,2.75034429,9.642773354,4,4,3,1,1 (0.7% - 4.8%),3,3 (1.3 - 1.7),3,3 (4.8 - 10.4),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,319,10.57060034,3,3 (148 - 325),3,3 (4.9 - 11.2),3017804,0.264361973,4 (60.6 - 1220),4 (61.7 - 700),3 (2.3 - 5),2,2 (1.1 - 2.2),1,1 (0 - 0.5),0,0,,,,,,,,
regularFTE_Admin,Alabama,AL,2019,1,All States,4,Completed Profile Survey,South,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,,2700,2677,23,2613.5,2613.5,,1463,56,1181,0,Yes,,,,380,,53.30208834,,,7.750064499,,3,,,,,,3,3 (4.8 - 10.4),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,693.25,14.13876898,4,4 (325 - 2073.8),4,4 (11.2 - 138.9),4903185,,,3 (36 - 61.7),,1,1 (0 - 1.1),,,0,0,,,,,,,,
regularFTE_Admin,Alaska,AK,2019,2,All States,10,Completed Profile Survey,West,Mixed,Mixed,Under an umbrella,Less than 2 million,Less than 20 people per square mile,410,428,427,1,426,426,,0,0,427,0,No,,17,3.981264637,,,58.232918,56.04576615,2.323848841,,3,3,3,1,1 (0.7% - 4.8%),,,,,,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,127,17.36051781,2,2 (75 - 148),4,4 (11.2 - 138.9),731545,0.024390244,3 (33.1 - 60.6),3 (36 - 61.7),3 (2.3 - 5),1,1 (0 - 1.1),1,1 (0 - 0.5),0,0,,,,,,,,
regularFTE_Admin,Delaware,DE,2019,10,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,687,812,737,75,677.18,677.18,,0,0,737,0,Yes,,50,6.784260516,123,1.790393013,69.54251749,70.55097539,5.134714366,12.63139734,4,4,4,2,2 (4.9% - 6.9%),4,4 (1.8 - 4.7),4,4 (10.4 - 250),,Administrative Occupations,All Occupational Classifications,Regular,Data Collected,103,10.57751159,2,2 (75 - 148),3,3 (4.9 - 11.2),973764,1.091703057,4 (60.6 - 1220),4 (61.7 - 700),4 (5 - 242),4,4 (7.5 - 596),3,3 (0.9 - 2),0,0,,,,,,,,
WOCCPHM01,South Dakota,SD,2019,46,All States,8,Completed Profile Survey,Mountain/Midwest,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,451,501,477,24,318,318,,,,,,No,,26,5.450733753,62,1.374722838,35.94605379,50.98009516,2.93898553,7.00835011,3,2,3,2,2 (4.9% - 6.9%),3,3 (1.3 - 1.7),3,3 (4.8 - 10.4),,Administrative Occupations,Executive leadership,Regular,Data Collected,14,1.58253067,2,2 (10 - 16),4,4 (1.4 - 26),884659,0.532150776,3 (33.1 - 60.6),2 (15.9 - 35.9),3 (2.3 - 5),3,3 (2.2 - 7.5),2,2 (0.5 - 0.9),0,0,,,,,,,,
WOCCPHM01,Vermont,VT,2019,50,All States,1,Completed Profile Survey,New England,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,502,576,532,44,502,502,,0,153,368,55,No,,30,5.639097744,55,1.09561753,80.45013614,80.45013614,4.80777706,8.814257944,4,4,3,2,2 (4.9% - 6.9%),2,2 (1 - 1.3),3,3 (4.8 - 10.4),,Administrative Occupations,Executive leadership,Regular,Data Collected,14,2.243629295,2,2 (10 - 16),4,4 (1.4 - 26),623989,0.876494024,4 (60.6 - 1220),4 (61.7 - 700),3 (2.3 - 5),3,3 (2.2 - 7.5),2,2 (0.5 - 0.9),0,0,,,,,,,,
WOCCPHM01,West Virginia,WV,2019,54,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,471,737,624,113,620.43,620.43,,0,47,577,0,No,,153,24.51923077,112,2.377919321,34.61936995,26.28132625,8.537246108,6.249487347,2,2,4,4,4 (12.4% - 24.8%),4,4 (1.8 - 4.7),3,3 (4.8 - 10.4),,Administrative Occupations,Executive leadership,Regular,Data Collected,22,1.227577872,3,3 (16 - 31),3,3 (0.6 - 1.4),1792147,2.399150743,2 (15.6 - 33),2 (15.9 - 35.9),4 (5 - 242),3,3 (2.2 - 7.5),4,4 (2.1 - 8.7),0,0,,,,,,,,
WOCCPHM01,Puerto Rico,PR,2019,72,Island Areas,2,Completed Profile Survey,New England,Island Area,Island Area,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,,5009,3823,1186,3787,3787,,,,,,No,,,,159,,115.0015184,,,4.82842393,,4,,,,,,3,3 (4.8 - 10.4),,Administrative Occupations,Executive leadership,Regular,Data Collected,468,14.21196477,4,4 (31 - 468),4,4 (1.4 - 26),3293000,,,4 (61.7 - 700),,4,4 (7.5 - 596),,,0,0,,,,,,,,
WOCCPHM01,Nevada,NV,2019,32,All States,9,Completed Profile Survey,West,Largely Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,1634,1808,1728,80,1708.82,1708.82,,299,149,157,1123,Yes,,94,5.439814815,219,1.340269278,55.47835889,53.04926114,3.051793481,7.110029492,3,3,3,2,2 (4.9% - 6.9%),3,3 (1.3 - 1.7),3,3 (4.8 - 10.4),,Administrative Occupations,Executive leadership,Regular,Data Collected,82,2.662202824,4,4 (31 - 468),4,4 (1.4 - 26),3080156,0.489596083,3 (33.1 - 60.6),3 (36 - 61.7),3 (2.3 - 5),3,3 (2.2 - 7.5),2,2 (0.5 - 0.9),0,0,,,,,,,,
WOCCPHM01,Republic of Palau,PW,2019,70,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,110,127,126,1,126,126,,,,,,No,,16,12.6984127,45,4.090909091,700,611.1111111,88.88888889,250,4,4,4,4,4 (12.4% - 24.8%),4,4 (1.8 - 4.7),4,4 (10.4 - 250),,Administrative Occupations,Executive leadership,Regular,Data Collected,1,5.555555556,1,1 (1 - 10),4,4 (1.4 - 26),18000,0.090909091,4 (60.6 - 1220),4 (61.7 - 700),4 (5 - 242),3,3 (2.2 - 7.5),1,1 (0 - 0.5),0,0,,,,,,,,
WOCCPHM01,Oklahoma,OK,2019,40,All States,6,Completed Profile Survey,South,Mixed,Mixed,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1494,1822,1744,78,1629,1629,,988,,756,,No,,250,14.33486239,516,3.453815261,41.16785289,37.75615237,6.317963917,13.04027753,3,3,4,4,4 (12.4% - 24.8%),4,4 (1.8 - 4.7),4,4 (10.4 - 250),,Administrative Occupations,Executive leadership,Regular,Data Collected,16,0.404349691,2,2 (10 - 16),2,2 (0.3 - 0.6),3956971,0.522088353,3 (33.1 - 60.6),3 (36 - 61.7),4 (5 - 242),2,2 (1.1 - 2.2),2,2 (0.5 - 0.9),0,0,,,,,,,,
WOCCPHM01,U.S. Virgin Islands,VI,2019,78,Island Areas,2,Completed Profile Survey,New England,Island Area,Island Area,Freestanding/independent,Less than 2 million,More than 500 people per square mile,350,401,401,,401,401,,,,,,No,,51,12.71820449,38,1.085714286,397.029703,346.5346535,50.49504951,37.62376238,4,4,4,4,4 (12.4% - 24.8%),2,2 (1 - 1.3),4,4 (10.4 - 250),,Administrative Occupations,Executive leadership,Regular,Data Collected,7,6.930693069,1,1 (1 - 10),4,4 (1.4 - 26),101000,,4 (60.6 - 1220),4 (61.7 - 700),4 (5 - 242),,,,,0,0,,,,,,,,
WOCCPHM01,New York,NY,2019,36,All States,2,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,2981,3687,3314,373,3280,3280,,0,564,2750,0,Yes,,333,10.04828002,35,0.117410265,16.86066628,15.32367262,1.711768863,0.179915646,1,2,2,3,3 (6.9% - 12.4%),1,1 (0.1 - 1),1,1 (0.2 - 1.8),,Administrative Occupations,Executive leadership,Regular,Data Collected,45,0.231320117,4,4 (31 - 468),1,1 (0 - 0.2),19453561,1.251257967,1 (4.3 - 15.6),2 (15.9 - 35.9),2 (1 - 2.2),2,2 (1.1 - 2.2),3,3 (0.9 - 2),0,0,,,,,,,,
WOCCPHM01,American Samoa,AS,2019,60,Island Areas,9,Did not complete Profile Survey,West,Island Area,Island Area,,Less than 2 million,More than 500 people per square mile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Administrative Occupations,Executive leadership,Regular,Data Collected,,,,,,,47000,,,,,,,,,1,1,,,,,,,,
WOCCPHM01,Commonwealth of the Northern Mariana Islands,MP,2019,69,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,366,785,487,298,278,278,,,,,,Yes,,121,24.84599589,69,1.885245902,556,732,242,138,4,4,4,4,4 (12.4% - 24.8%),4,4 (1.8 - 4.7),4,4 (10.4 - 250),,Administrative Occupations,Executive leadership,Regular,Data Collected,13,26,2,2 (10 - 16),4,4 (1.4 - 26),50000,8.142076503,4 (60.6 - 1220),4 (61.7 - 700),4 (5 - 242),4,4 (7.5 - 596),4,4 (2.1 - 8.7),0,0,,,,,,,,
WOCCPHM01,Guam,GU,2019,66,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,More than 500 people per square mile,,650,600,50,500,500,,,,,,No,,,,30,,295.8579882,,,17.75147929,,4,,,,,,4,4 (10.4 - 250),,Administrative Occupations,Executive leadership,Regular,Data Collected,2,1.183431953,1,1 (1 - 10),3,3 (0.6 - 1.4),169000,,,4 (61.7 - 700),,4,4 (7.5 - 596),,,0,0,,,,,,,,
WOCCPHM01,Maine,ME,2019,23,All States,1,Completed Profile Survey,New England,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,295,414,334,80,324.5,324.5,,0,62,334,0,No,,39,11.67664671,52,1.762711864,24.14053736,21.94594305,2.901328064,3.868437419,2,2,3,3,3 (6.9% - 12.4%),4,4 (1.8 - 4.7),2,2 (1.8 - 4.8),,Administrative Occupations,Executive leadership,Regular,Data Collected,10,0.743930273,1,1 (1 - 10),3,3 (0.6 - 1.4),1344212,2.711864407,2 (15.6 - 33),2 (15.9 - 35.9),3 (2.3 - 5),3,3 (2.2 - 7.5),4,4 (2.1 - 8.7),0,0,,,,,,,,
WOCCPHM01,Virginia,VA,2019,51,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,3505,4017,3570,447,3184,3184,,2735,199,1102,,Yes,,65,1.820728291,521,1.486447932,37.30294549,41.06370099,0.761523699,6.10390534,3,3,1,1,1 (0.7% - 4.8%),3,3 (1.3 - 1.7),3,3 (4.8 - 10.4),,Administrative Occupations,Executive leadership,Regular,Data Collected,13,0.15230474,2,2 (10 - 16),1,1 (0 - 0.2),8535519,1.27532097,3 (33.1 - 60.6),3 (36 - 61.7),1 (0.1 - 0.9),3,3 (2.2 - 7.5),3,3 (0.9 - 2),0,0,,,,,,,,
WOCCPHM01,Rhode Island,RI,2019,44,All States,1,Completed Profile Survey,New England,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,More than 500 people per square mile,,610,524,86,523.4,523.4,,0,0,524,0,Yes,,,,,,49.40714261,,,,,3,,,,,,,,,Administrative Occupations,Executive leadership,Regular,Data Collected,,,,,,,1059361,,,3 (36 - 61.7),,4,4 (7.5 - 596),,,1,1,,,,,,,,
WOCCPHM01,Minnesota,MN,2019,27,All States,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1487,1596,1590,6,1504,1504,,0,202,1363,25,No,,103,6.477987421,135,0.907868191,26.66840673,26.36696863,1.826360302,2.393773211,2,2,2,2,2 (4.9% - 6.9%),1,1 (0.1 - 1),2,2 (1.8 - 4.8),,Administrative Occupations,Executive leadership,Regular,Data Collected,24,0.425559682,3,3 (16 - 31),2,2 (0.3 - 0.6),5639632,0.040349697,2 (15.6 - 33),2 (15.9 - 35.9),2 (1 - 2.2),1,1 (0 - 1.1),1,1 (0 - 0.5),0,0,,,,,,,,
